URL,Version,Status,OIDs,Name,Title,Descriptino,Used
http://proceso-urgencia.minsal.cl/CodeSystem/eventos-urgencia,0.1.0,draft,,CSEventosUrgencia,CSEventosUrgencia,"Códigos de eventos de urgencia","ValueSet/eventos-urgencia"
http://proceso-urgencia.minsal.cl/CodeSystem/fallecido,0.1.0,draft,,CSFallecido,Fallecido,"Códigos asociados al momento en que el paciente fallece en el servicio de urgencia.","ValueSet/fallecido"
http://proceso-urgencia.minsal.cl/CodeSystem/indicacion-alta,0.1.0,draft,,CSIndicacionAlta,Indicación Alta,"Códigos asociados al destino de alta dados por parte del profesional médico al usuario posterior a su atención de urgencia.","ValueSet/indicacion-alta"
http://proceso-urgencia.minsal.cl/CodeSystem/indicacion-hospitalizacion,0.1.0,draft,,CSIndicacionHospitalizacion,Indicación Hospitalización,"Códigos asociados al destino de hospitalización dados por parte del profesional médico al usuario posterior a su atención de urgencia.","ValueSet/indicacion-hospitalizacion"
http://proceso-urgencia.minsal.cl/CodeSystem/indicacion-traslado-otro-centro,0.1.0,draft,,CSIndicacionTrasladoOtroCentro,Indicación Traslado Otro Centro,"Códigos correspondientes a la derivación  o traslado del usuario a otro centro asistencial de salud, el cual puede ser o no perteneciente al Servicio Nacional de Salud.","ValueSet/indicacion-traslado-otro-centro"
http://proceso-urgencia.minsal.cl/CodeSystem/lesion-autoinflingida,0.1.0,draft,,CSLesionAutoinflingida,Lesión Autoinflingida,"Códigos de lesión autoinflingida","ValueSet/lesion-autoinflingida"
http://proceso-urgencia.minsal.cl/CodeSystem/ley-previsional,0.1.0,draft,,CSLeyPrevisional,CSLeyPrevisional,"Códigos para la ley previsional","ValueSet/ley-previsional"
http://proceso-urgencia.minsal.cl/CodeSystem/medio-llegada,0.1.0,draft,,CSMedioLlegada,CSMedioLlegada,"Códigos para el medio de llegada","ValueSet/medio-llegada"
http://proceso-urgencia.minsal.cl/CodeSystem/prevision,0.1.0,draft,,CSPrevision,CSPrevision,"Previsión de salud del paciente","ValueSet/prevision"
http://proceso-urgencia.minsal.cl/CodeSystem/relacion-acompanante,0.1.0,draft,,CSRelacionAcompanante,CSRelacionAcompanante,"Códigos de relación de acompañante","ValueSet/relacion-acompanante"
http://proceso-urgencia.minsal.cl/CodeSystem/servicio-salud,0.1.0,draft,,CSServicioSalud,Servicios de Salud,"Códigos de Servicios de Salud de Chile según norma 820","ValueSet/servicio-salud"
http://proceso-urgencia.minsal.cl/CodeSystem/tipo-egreso,0.1.0,draft,,CSTipoEgreso,Tipo Egreso,"Corresponde a códigos asociados a la decisión del médico u odontólogo del destino que debe seguir el usuario en virtud de su evaluación y situación clínica antes de cerrar el proceso de urgencia. ","ValueSet/tipo-egreso"
http://proceso-urgencia.minsal.cl/CodeSystem/tipo-sistema-categorizacion,0.1.0,draft,,CSTipoSistemaCategorizacion,CSTipoSistemaCategorización,"Códigos tipo de sistema de categorización","ValueSet/tipo-sistema-categorizacion"
http://proceso-urgencia.minsal.cl/CodeSystem/tipo-solicitud,0.1.0,draft,,CSTipoSolicitud,Tipo de Solicitud,"Códigos de tipo de solicitud realizados durante un encuentro de atención de urgencia","ValueSet/tipo-solicitud"
http://proceso-urgencia.minsal.cl/CodeSystem/tipo-via-residencia,0.1.0,draft,,CSTipoViaResidencia,CSTipoViaResidencia,"Códigos de tipo de vía de residencia Norma 820","ValueSet/tipo-via-residencia"
http://proceso-urgencia.minsal.cl/CodeSystem/tipos-participante-encounter,0.1.0,draft,,CSTiposParticipanteEncounter,CSTiposParticipanteEncounter,"Códigos de tipos de participante en un encuentro","ValueSet/tipos-participante-encounter"
http://proceso-urgencia.minsal.cl/CodeSystem/titulo-profesional,0.1.0,draft,,CSTituloProfesional,Titulo Profesional,"Códigos asociados a los títulos profesionales de los participantes en un encuentro de urgencia","ValueSet/titulo-profesional-no-medico,ValueSet/titulo-profesional,ValueSet/titulo-profesional-medico,ValueSet/titulo-profesional-categorizador"
http://proceso-urgencia.minsal.cl/CodeSystem/unidad-hospitalaria-destino,0.1.0,draft,,CSUnidadHospitalariaDestino,Unidad Hospitalaria Destino,"Códigos asociados a Unidad Funcional de destino si es que el paciente requiere hospitalización en el mismo establecimiento.","ValueSet/unidad-hospitalaria-destino"
http://snomed.info/sct,null,active,"2.16.840.1.113883.6.96",SNOMED_CT,SNOMED CT (all versions),"SNOMED CT is the most comprehensive and precise clinical health terminology product in the world, owned and distributed around the world by The International Health Terminology Standards Development Organisation (IHTSDO).","ValueSet/clinical-findings,ValueSet/condition-stage,ValueSet/referencerange-appliesto,ValueSet/encounter-reason,ValueSet/route-codes,ValueSet/participant-role,ValueSet/substance-code,ValueSet/procedure-reason,ValueSet/allergyintolerance-code,ValueSet/condition-stage-type,ValueSet/observation-methods,ValueSet/body-site,ValueSet/manifestation-or-symptom,ValueSet/procedure-code,ValueSet/servicerequest-orderdetail,ValueSet/VSDiagnosticosSCT,ValueSet/medication-as-needed-reason,ValueSet/condition-severity"
http://terminology.hl7.org/CodeSystem/admit-source,1.0.1,active,"2.16.840.1.113883.4.642.1.1092",AdmitSource,Admit source,"This value set defines a set of codes that can be used to indicate from where the patient came in.","ValueSet/encounter-admit-source"
http://terminology.hl7.org/CodeSystem/allergyintolerance-clinical,1.0.1,active,"2.16.840.1.113883.4.642.1.1373",AllergyIntoleranceClinicalStatusCodes,AllergyIntolerance Clinical Status Codes,"Preferred value set for AllergyIntolerance Clinical Status.","ValueSet/allergyintolerance-clinical"
http://terminology.hl7.org/CodeSystem/allergyintolerance-verification,1.0.1,active,"2.16.840.1.113883.4.642.1.1371",AllergyIntoleranceVerificationStatus,AllergyIntolerance Verification Status,"The verification status to support or decline the clinical status of the allergy or intolerance.","ValueSet/allergyintolerance-verification"
http://terminology.hl7.org/CodeSystem/condition-category,1.0.1,active,"2.16.840.1.113883.4.642.1.1073",ConditionCategoryCodes,Condition Category Codes,"Preferred value set for Condition Categories.","ValueSet/condition-category"
http://terminology.hl7.org/CodeSystem/condition-clinical,3.0.0,active,"2.16.840.1.113883.4.642.1.1074",ConditionClinicalStatusCodes,Condition Clinical Status Codes,"Preferred value set for Condition Clinical Status.","ValueSet/condition-clinical"
http://terminology.hl7.org/CodeSystem/condition-ver-status,2.0.1,active,"2.16.840.1.113883.4.642.1.1075",ConditionVerificationStatus,ConditionVerificationStatus,"The verification status to support or decline the clinical status of the condition or diagnosis.","ValueSet/estado-antecedente,ValueSet/condition-ver-status"
http://terminology.hl7.org/CodeSystem/contactentity-type,1.0.0,draft,"2.16.840.1.113883.4.642.1.1129",ContactEntityType,Contact entity type,"This example value set defines a set of codes that can be used to indicate the purpose for which you would contact a contact party.","ValueSet/contactentity-type"
http://terminology.hl7.org/CodeSystem/data-absent-reason,1.0.0,active,"2.16.840.1.113883.4.642.4.1048",DataAbsentReason,DataAbsentReason,"Used to specify why the normally expected content of the data element is missing.","ValueSet/data-absent-reason"
http://terminology.hl7.org/CodeSystem/diagnosis-role,1.1.1,active,"2.16.840.1.113883.4.642.1.1054",DiagnosisRole,Diagnosis Role,"This value set defines a set of codes that can be used to express the role of a diagnosis on the Encounter or EpisodeOfCare record.","ValueSet/diagnosis-role"
http://terminology.hl7.org/CodeSystem/diet,1.0.1,active,"2.16.840.1.113883.4.642.1.1091",Diet,Diet,"This value set defines a set of codes that can be used to indicate dietary preferences or restrictions a patient may have.","ValueSet/encounter-diet"
http://terminology.hl7.org/CodeSystem/discharge-disposition,1.0.1,active,"2.16.840.1.113883.4.642.1.1093",DischargeDisposition,Discharge disposition,"This value set defines a set of codes that can be used to where the patient left the hospital.","ValueSet/encounter-discharge-disposition"
http://terminology.hl7.org/CodeSystem/encounter-special-arrangements,1.0.1,active,"2.16.840.1.113883.4.642.1.1090",SpecialArrangements,Special arrangements,"This value set defines a set of codes that can be used to indicate the kinds of special arrangements in place for a patients visit.","ValueSet/encounter-special-arrangements"
http://terminology.hl7.org/CodeSystem/episodeofcare-type,1.0.1,active,"2.16.840.1.113883.4.642.1.1189",EpisodeOfCareType,Episode of care type,"This example value set defines a set of codes that can be used to express the usage type of an EpisodeOfCare record.","ValueSet/episodeofcare-type"
http://terminology.hl7.org/CodeSystem/location-physical-type,2.0.1,active,"2.16.840.1.113883.4.642.1.1108",LocationType,Location type,"This example value set defines a set of codes that can be used to indicate the physical form of the Location.  This includes several 'non physical' codes which are still considered a location.","ValueSet/location-physical-type"
http://terminology.hl7.org/CodeSystem/message-reasons-encounter,1.0.1,active,"2.16.840.1.113883.4.642.1.1122",ExampleMessageReasonCodes,Example Message Reason Codes,"Example Message Reasons. These are the set of codes that might be used an updating an encounter using admin-update.","ValueSet/message-reason-encounter"
http://terminology.hl7.org/CodeSystem/observation-category,1.0.1,active,"2.16.840.1.113883.4.642.1.1125",ObservationCategoryCodes,Observation Category Codes,"Observation Category codes.","ValueSet/observation-category"
http://terminology.hl7.org/CodeSystem/organization-type,2.0.1,active,"2.16.840.1.113883.4.642.1.1128",OrganizationType,Organization type,"This example value set defines a set of codes that can be used to indicate a type of organization.","ValueSet/organization-type"
http://terminology.hl7.org/CodeSystem/participant-type,1.0.1,active,"2.16.840.1.113883.4.642.1.1089",ParticipantType,Participant type,"This value set defines a set of codes that can be used to indicate how an individual participates in an encounter.","ValueSet/encounter-participant-type"
http://terminology.hl7.org/CodeSystem/referencerange-meaning,1.0.1,active,"2.16.840.1.113883.4.642.1.1124",ObservationReferenceRangeMeaningCodes,Observation Reference Range Meaning Codes,"This value set defines a set of codes that can be used to indicate the meaning/use of a reference range for a particular target population.","ValueSet/referencerange-meaning"
http://terminology.hl7.org/CodeSystem/v2-0092,2.0.0,active,"2.16.840.1.113883.18.36",ReAdmissionIndicator,re-admissionIndicator,"Code system of concepts which are used to specify that a patient is being re admitted to a healthcare facilityin from which they were discharged, and indicates the circumstances around such re-admission.  Used in HL7 Version 2.x messagine in the PV1 segment.","ValueSet/v2-0092"
http://terminology.hl7.org/CodeSystem/v2-0131,2.0.0,active,"2.16.840.1.113883.18.58",ContactRole2,contactRole2,"Code system of concepts which specify a relationship role that the next of kin/associated parties plays with regard to the patient. Also used in referrals, for example, it may be necessary to identify the contact representative at the clinic that sent a referral. Used in HL7 Version 2 messaging in the NK1 and CTD segments after 2.5, when it replace 2.16.840.1.113883.18.57.","ValueSet/patient-contactrelationship"
http://terminology.hl7.org/CodeSystem/v2-0203,4.0.0,active,"2.16.840.1.113883.18.108",IdentifierType,identifierType,"HL7-defined code system of concepts specifying type of identifier. Used in HL7 Version 2.x messaging data types CX, PLN, PPN, XCN and XON.","ValueSet/identifier-type"
http://terminology.hl7.org/CodeSystem/v3-ActCode,9.0.0,active,"2.16.840.1.113883.5.4",ActCode,ActCode,"A code specifying the particular kind of Act that the Act-instance represents within its class.    *Constraints:* The kind of Act (e.g. physical examination, serum potassium, inpatient encounter, charge financial transaction, etc.) is specified with a code from one of several, typically external, coding systems. The coding system will depend on the class of Act, such as LOINC for observations, etc.    Conceptually, the Act.code must be a specialization of the Act.classCode. This is why the structure of ActClass domain should be reflected in the superstructure of the ActCode domain and then individual codes or externally referenced vocabularies subordinated under these domains that reflect the ActClass structure.    Act.classCode and Act.code are not modifiers of each other but the Act.code concept should really imply the Act.classCode concept. For a negative example, it is not appropriate to use an Act.code ""potassium"" together with and Act.classCode for ""laboratory observation"" to somehow mean ""potassium laboratory observation"" and then use the same Act.code for ""potassium"" together with Act.classCode for ""medication"" to mean ""substitution of potassium"". This mutually modifying use of Act.code and Act.classCode is not permitted.","ValueSet/v3-ActCode,ValueSet/v3-ActEncounterCode"
http://terminology.hl7.org/CodeSystem/v3-ActPriority,3.0.0,active,"2.16.840.1.113883.5.7",ActPriority,ActPriority,"A set of codes (e.g., for routine, emergency), specifying the urgency under which the Act happened, can happen, is happening, is intended to happen, or is requested/demanded to happen.","ValueSet/v3-ActPriority"
http://terminology.hl7.org/CodeSystem/v3-EncounterSpecialCourtesy,3.0.0,active,"2.16.840.1.113883.5.40",EncounterSpecialCourtesy,EncounterSpecialCourtesy,"**** MISSING DESCRIPTION ****","ValueSet/encounter-special-courtesy"
http://terminology.hl7.org/CodeSystem/v3-NullFlavor,3.0.0,active,"2.16.840.1.113883.5.1008",NullFlavor,NullFlavor,"A collection of codes specifying why a valid value is not present.","ValueSet/encounter-special-courtesy"
http://terminology.hl7.org/CodeSystem/v3-ObservationInterpretation,3.0.0,active,"2.16.840.1.113883.5.83",ObservationInterpretation,ObservationInterpretation,"One or more codes providing a rough qualitative interpretation of the observation, such as ""normal"" / ""abnormal"", ""low"" / ""high"", ""better"" / ""worse"", ""resistant"" / ""susceptible"", ""expected"" / ""not expected"". The value set is intended to be for ANY use where coded representation of an interpretation is needed.","ValueSet/observation-interpretation"
http://terminology.hl7.org/CodeSystem/v3-ParticipationType,5.0.0,active,"2.16.840.1.113883.5.90",ParticipationType,ParticipationType,"A code specifying the meaning and purpose of every Participation instance. Each of its values implies specific constraints on the Roles undertaking the participation.","ValueSet/encounter-participant-type"
http://terminology.hl7.org/CodeSystem/v3-RoleCode,3.0.0,active,"2.16.840.1.113883.5.111",RoleCode,RoleCode,"A set of codes further specifying the kind of Role; specific classification codes for further qualifying RoleClass codes.","ValueSet/v3-ServiceDeliveryLocationRoleType"
https://hl7chile.cl/fhir/ig/clcore/CodeSystem/CSCodigoServicio,1.9.0,active,,CSCodServicioCL,Tipos de Servicios Remotos,"Códigos para los Servicios realizados en un encuentro remoto según indicaciones del Ministerio de Salud","ValueSet/VSTiposServicio"
https://hl7chile.cl/fhir/ig/clcore/CodeSystem/CSCodigoslenguaje,1.9.0,active,,CSCodigoslenguaje,Codigos Lenguaje,"Codigoslenguaje","ValueSet/VSCodigoslenguaje"
https://hl7chile.cl/fhir/ig/clcore/CodeSystem/CSTipoIdentificador,1.9.0,active,,CSTipoIdentificador,Tipo Identificador,"Tipo Identificador","ValueSet/VSTipoIdentificador"
https://hl7chile.cl/fhir/ig/clcore/CodeSystem/CSTiposEncuentroCL,1.9.0,active,,CSTiposEncuentroCL,Tipos de Encuentro,"Códigos de Encuentros según MINSAL","ValueSet/VSTiposEncuentroCL"
https://hl7chile.cl/fhir/ig/clcore/CodeSystem/CodPais,1.9.0,active,,CSCodPaises,Códigos de Países,"Codigos definidos para la identificación de países segun norma ISO3166-N","ValueSet/CodPais"
urn:ietf:bcp:47,2.0.1,active,"2.16.840.1.113883.6.121",Ietf3066,Tags for the Identification of Languages,"Older value from OID registry.  Superceded; see recommendations in BCP-47.","ValueSet/languages"
