Source File	Size	loadResources	load	generateSnapshots	load-configure	scan	loadDepInfo	loadInfo	checkR4R4B	generateNarratives	validate	loadLists	checkConformanceResources	checkConformanceResources2	checkConformanceResources3	generateLogicalMaps	validateExpressions	scanForUsageStats	checkURLsUnique	processProvenanceDetails	generate1	generate2	responsesForQuestionnaire	generateLogicals	makeDependencies	generateExampleZip	generateValidationPack	scanProfilesForR5	scanExamplesForR5
fsh-generated/resources/Observation-AnticuerpoAdrenal.json	906	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	10	0	0	0	0	0	0	0
fsh-generated/resources/Observation-EjemploObservationCuidador.json	651	3	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	12	10	0	0	0	0	0	0	0
fsh-generated/resources/Observation-EjemploObservationDiscapacidadLE.json	519	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	10	0	0	0	0	0	0	0
fsh-generated/resources/Observation-IndiceConmorbilidadEjemplo.json	1049	3	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	14	11	0	0	0	0	0	0	0
fsh-generated/resources/Organization-OrganizationLEAtendedor.json	419	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	11	9	0	0	0	0	0	0	0
fsh-generated/resources/Organization-OrganizationLEEjemplo.json	1679	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	10	0	0	0	1	0	0	0
fsh-generated/resources/Patient-EjemploPatientLE.json	5033	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	10	0	0	0	0	0	0	0
fsh-generated/resources/Practitioner-PractitionerProfesionalLEAtendedor.json	3109	3	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	17	11	0	0	0	0	0	0	0
fsh-generated/resources/Practitioner-PractitionerProfesionalLEEjemplo.json	2665	3	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	16	11	0	0	0	0	0	0	0
fsh-generated/resources/Practitioner-ProfesionalAdministrativoEjemplo.json	1980	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	13	10	0	0	0	0	0	0	0
fsh-generated/resources/PractitionerRole-PractitionerRoleAtendedor.json	673	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	12	11	0	0	0	0	0	0	0
fsh-generated/resources/PractitionerRole-PractitionerRoleIniciador.json	645	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	12	0	0	0	0	0	0	0
fsh-generated/resources/Questionnaire-MotivoDerivacion.json	572	2	0	0	0	0	0	0	1	6	0	0	0	0	0	0	0	0	0	0	27	21	0	0	0	0	1	0	0
fsh-generated/resources/QuestionnaireResponse-MotivoDerivacionEjemplo.json	852	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	25	14	0	0	0	0	0	0	0
fsh-generated/resources/ServiceRequest-AbadrenalEjemplo.json	1057	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	13	11	0	0	0	0	0	0	0
fsh-generated/resources/ServiceRequest-EjemploSolicitudExamen.json	1242	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	12	0	0	0	0	0	0	0
fsh-generated/resources/ServiceRequest-EjemploSolicitudInterconsultaFinalizada.json	5496	2	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	28	16	0	0	0	0	0	0	0
fsh-generated/resources/StructureDefinition-AllergyIntoleranceIniciarLE.json	3767	3	0	94	0	0	0	0	0	32	0	0	1	0	0	0	0	1	0	0	264	470	0	0	0	0	13	0	1
fsh-generated/resources/StructureDefinition-AppointmentAgendarLE.json	10669	3	0	255	0	0	0	0	1	31	0	0	1	0	0	0	0	2	0	0	447	1032	0	0	1	0	19	0	1
fsh-generated/resources/StructureDefinition-BundleAgendarLE.json	8553	3	0	390	1	0	0	0	0	39	0	0	0	0	0	0	0	2	0	0	784	1742	0	0	0	0	30	0	2
fsh-generated/resources/StructureDefinition-BundleAtenderLE.json	13907	3	0	216	0	0	0	1	0	179	0	0	1	0	0	0	0	5	0	0	1277	1519	0	0	0	0	45	1	3
fsh-generated/resources/StructureDefinition-BundleIniciarLE.json	16051	3	0	150	0	0	0	0	0	160	0	0	1	0	0	0	0	5	0	0	1681	1189	0	0	0	0	61	0	4
fsh-generated/resources/StructureDefinition-BundlePriorizarLE.json	6588	3	0	49	0	0	0	0	0	57	0	0	0	0	0	0	0	3	0	0	609	891	0	0	0	0	18	0	1
fsh-generated/resources/StructureDefinition-BundleReferenciarLE.json	6651	3	0	50	0	0	0	0	0	36	0	0	0	0	0	0	0	3	0	0	583	1018	0	0	0	0	34	1	2
fsh-generated/resources/StructureDefinition-BundleRevisarLE.json	7445	2	0	54	0	0	0	0	0	60	0	0	0	0	0	0	0	2	0	0	695	1039	0	0	0	0	47	0	1
fsh-generated/resources/StructureDefinition-BundleTerminarLE.json	6793	3	0	62	0	0	0	0	0	100	0	0	1	0	0	0	0	5	0	0	580	1102	0	0	0	0	20	0	1
fsh-generated/resources/StructureDefinition-CarePlanAtenderLE.json	5254	3	0	23	0	0	0	0	0	32	0	0	0	0	0	0	0	3	0	0	386	607	0	0	0	0	15	0	1
fsh-generated/resources/StructureDefinition-ConditionDiagnosticoLE.json	9119	3	0	14	0	0	0	0	0	43	0	0	0	0	0	0	0	2	0	0	398	520	0	0	0	0	18	0	1
fsh-generated/resources/StructureDefinition-Contactado.json	4043	3	0	6	0	0	0	0	0	103	0	0	0	0	0	0	0	1	0	0	148	193	0	0	0	0	50	0	0
fsh-generated/resources/StructureDefinition-EncounterAtenderLE.json	6952	2	0	12	0	0	0	0	0	18	0	0	1	0	0	0	0	1	0	0	318	393	0	0	0	0	12	0	1
fsh-generated/resources/StructureDefinition-EncounterIniciarLE.json	5165	3	0	12	0	0	0	0	0	23	0	0	0	0	0	0	0	2	0	0	367	474	0	0	0	0	20	0	0
fsh-generated/resources/StructureDefinition-ExtensionBoolAtencionPreferente.json	1390	3	0	4	0	0	0	0	1	6	0	0	0	0	0	0	0	0	0	0	45	88	0	0	0	0	4	0	0
fsh-generated/resources/StructureDefinition-ExtensionBoolRequiereExamen.json	1324	2	0	4	0	0	0	0	0	73	0	0	0	0	0	0	0	0	0	0	43	71	0	0	0	0	1	1	0
fsh-generated/resources/StructureDefinition-ExtensionBoolResolutividadAPS.json	1340	3	0	3	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	44	70	0	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-ExtensionConsecuenciaAtencionCodigo.json	2267	3	0	5	0	0	0	0	0	7	0	0	0	0	0	0	0	1	0	0	87	103	0	0	0	0	2	0	0
fsh-generated/resources/StructureDefinition-ExtensionEspecialidadMedicaDestinoCodigo.json	2343	4	0	5	1	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	92	98	0	0	0	0	2	0	0
fsh-generated/resources/StructureDefinition-ExtensionEstadoInterconsultaCodigoLE.json	2258	3	0	4	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	88	92	0	0	0	0	5	0	1
fsh-generated/resources/StructureDefinition-ExtensionMediodeContacto.json	2198	2	0	5	0	0	0	0	0	8	0	0	0	0	0	0	0	1	0	0	87	108	0	0	0	0	2	0	0
fsh-generated/resources/StructureDefinition-ExtensionMotivoCierreInterconsulta.json	2385	2	0	4	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	92	99	0	0	0	0	2	0	0
fsh-generated/resources/StructureDefinition-ExtensionMotivoNoPertinencia.json	1398	2	0	3	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	44	96	0	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-ExtensionOrigenInterconsulta.json	2326	3	0	5	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	111	91	0	0	0	0	3	0	0
fsh-generated/resources/StructureDefinition-ExtensionPertinenciaAtencionBox.json	1371	2	0	3	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	53	61	0	0	0	0	4	0	0
fsh-generated/resources/StructureDefinition-ExtensionPertinenciaInterconsulta.json	4041	3	0	6	0	0	0	0	0	12	0	0	0	0	0	0	0	1	0	0	192	113	0	0	0	0	4	0	0
fsh-generated/resources/StructureDefinition-ExtensionSolicitudExamenes.json	1453	2	0	4	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	50	68	0	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-ExtensionStringFundamentoPriorizacion.json	1477	3	0	6	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	45	66	0	0	0	0	0	0	0
fsh-generated/resources/StructureDefinition-ExtensionSubEspecialidadMedicaDestinoCodigo.json	2417	2	0	6	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	88	132	0	0	0	0	2	0	0
fsh-generated/resources/StructureDefinition-MedicationRequestLE.json	3813	3	0	14	1	0	0	0	0	12	0	0	1	0	0	0	0	1	0	0	233	265	0	0	0	0	6	0	1
fsh-generated/resources/StructureDefinition-Mencion.json	1437	2	0	5	0	0	0	0	0	6	0	0	0	0	0	0	0	1	0	0	44	120	0	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-MessageHeaderLE.json	5381	2	0	11	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	219	347	0	1	0	0	5	0	0
fsh-generated/resources/StructureDefinition-ObservationAnamnesisLE.json	4245	4	0	11	0	0	0	0	0	18	0	0	1	0	0	0	0	3	0	0	255	456	0	0	0	0	9	0	0
fsh-generated/resources/StructureDefinition-ObservationDiscapacidadLE.json	3470	2	0	29	0	0	0	0	0	12	0	0	0	0	0	0	0	1	0	0	238	349	0	0	0	0	7	0	1
fsh-generated/resources/StructureDefinition-ObservationIndiceComorbilidadLE.json	7070	3	0	11	0	0	0	0	0	17	0	0	1	0	0	0	0	2	0	0	379	461	0	0	0	0	10	0	0
fsh-generated/resources/StructureDefinition-ObservationIniciarCuidadorLE.json	3524	2	0	21	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	267	332	0	0	0	0	6	1	1
fsh-generated/resources/StructureDefinition-ObservationResultadoExamen.json	4895	3	0	18	0	0	0	0	0	13	0	0	0	0	0	0	0	1	0	0	298	291	0	0	0	0	8	0	0
fsh-generated/resources/StructureDefinition-OrganizationLE.json	2238	2	0	9	0	0	0	0	0	21	0	0	1	0	0	0	0	1	0	0	161	180	0	0	0	0	4	0	1
fsh-generated/resources/StructureDefinition-PaisOrigenMPI.json	2125	2	0	5	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	87	91	0	0	0	0	3	0	0
fsh-generated/resources/StructureDefinition-PatientLE.json	8064	3	0	18	0	0	0	0	0	38	0	0	0	0	0	0	0	1	0	0	511	646	0	0	0	0	19	0	0
fsh-generated/resources/StructureDefinition-PractitionerAdministrativoLE.json	7092	3	0	23	0	0	0	0	0	37	0	0	1	0	0	0	0	3	0	0	713	534	0	0	0	0	17	0	2
fsh-generated/resources/StructureDefinition-PractitionerProfesionalLE.json	23489	3	0	37	0	0	0	0	0	136	0	0	0	0	0	0	0	6	0	0	1251	1374	0	0	1	0	24	1	2
fsh-generated/resources/StructureDefinition-PractitionerRoleLE.json	3270	2	0	28	1	0	0	0	0	12	0	0	1	0	0	0	0	0	0	0	233	315	0	0	0	0	5	0	0
fsh-generated/resources/StructureDefinition-PueblosAfrodescendiente.json	1476	3	0	19	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	48	78	0	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-PueblosOriginarios.json	2532	2	0	7	0	0	0	0	0	7	0	0	0	0	0	0	0	1	0	0	110	88	0	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-PueblosOriginariosPerteneciente.json	1425	3	0	5	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	43	68	0	0	0	0	2	0	1
fsh-generated/resources/StructureDefinition-QuestionnaireResponseIniciarLE.json	3088	2	0	7	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	149	140	0	0	0	0	5	0	0
fsh-generated/resources/StructureDefinition-Religion.json	2194	2	0	6	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	93	89	0	0	0	0	2	0	0
fsh-generated/resources/StructureDefinition-ServiceRequestExamenLE.json	6393	3	0	12	0	0	0	0	0	14	0	0	0	0	0	0	0	1	0	0	296	290	0	0	0	0	7	0	0
fsh-generated/resources/StructureDefinition-ServiceRequestLE.json	19600	4	0	23	0	0	0	0	1	32	0	0	1	0	0	0	0	1	0	0	495	487	0	0	0	0	9	0	1
fsh-generated/resources/StructureDefinition-SituacionCalle.json	1269	2	0	6	0	0	0	0	0	7	0	0	0	0	0	0	0	1	0	0	44	70	0	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-SospechaPatologiaGes.json	1291	2	0	5	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	44	96	0	0	0	0	1	0	0
fsh-generated/resources/ValueSet-CodigoExamen.json	1166	3	0	0	0	0	0	0	0	54	0	0	0	0	0	0	0	0	0	0	12	510	0	0	0	0	1	0	0
fsh-generated/resources/ValueSet-PueblosOriginariosVS.json	485	2	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	11	49	0	0	0	0	0	0	0
fsh-generated/resources/ValueSet-TipoDeObservacion.json	2794	2	0	0	1	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	19	43	0	0	0	0	0	0	0
fsh-generated/resources/ValueSet-VSConsecuenciaAtencionCodigo.json	921	2	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	11	44	0	0	0	0	0	0	0
fsh-generated/resources/ValueSet-VSDerivadoParaCodigo.json	857	3	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	12	43	0	0	0	0	0	0	0
fsh-generated/resources/ValueSet-VSDestinoReferenciaCodigo.json	901	2	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	12	37	0	0	0	0	0	0	0
fsh-generated/resources/ValueSet-VSEspecialidadBioqca.json	925	2	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	12	36	0	0	0	0	1	0	0
fsh-generated/resources/ValueSet-VSEspecialidadFarma.json	937	2	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	11	58	0	0	0	0	0	0	0
fsh-generated/resources/ValueSet-VSEspecialidadMed.json	849	3	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	12	72	0	0	0	0	0	0	0
fsh-generated/resources/ValueSet-VSEspecialidadOdont.json	885	2	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	11	44	0	0	0	0	0	0	0
fsh-generated/resources/ValueSet-VSEstablecimientoDestino.json	1058	2	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	12	36	0	0	0	0	0	0	0
fsh-generated/resources/ValueSet-VSEstadoCivil.json	825	2	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	10	37	0	0	0	0	0	0	0
fsh-generated/resources/ValueSet-VSEstadoInterconsulta.json	875	3	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	11	36	0	0	0	0	0	0	0
fsh-generated/resources/ValueSet-VSIdentificadorPrestador.json	1260	2	0	0	1	0	0	0	1	6	0	0	0	0	0	0	0	0	0	0	13	36	0	0	0	0	0	0	0
fsh-generated/resources/ValueSet-VSIndicecomorbilidad.json	869	3	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	10	37	0	0	0	0	1	0	0
fsh-generated/resources/ValueSet-VSMediodeContacto.json	857	2	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	15	36	0	0	0	0	0	0	0
fsh-generated/resources/ValueSet-VSModalidadAtencionCodigo.json	901	2	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	12	34	0	0	0	0	0	0	0
fsh-generated/resources/ValueSet-VSMotivoCierreInterconsulta.json	913	3	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	11	49	0	0	0	0	0	0	0
fsh-generated/resources/ValueSet-VSMotivoNoContactabilidad.json	901	2	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	12	34	0	0	0	0	0	0	0
fsh-generated/resources/ValueSet-VSMotivoNoPertinenciaCodigo.json	915	3	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	11	36	0	0	0	0	0	0	0
fsh-generated/resources/ValueSet-VSPertinenciaInterconsulta.json	905	2	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	10	34	0	0	0	0	0	0	0
fsh-generated/resources/ValueSet-VSPractitionerTipoRolLE.json	940	2	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	11	34	0	0	0	0	0	0	0
fsh-generated/resources/ValueSet-VSReligion.json	807	2	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	10	41	0	0	0	0	0	0	0
fsh-generated/resources/ValueSet-VSServicioRequerido.json	2092	2	0	0	1	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	15	36	0	0	0	0	0	0	0
fsh-generated/resources/ValueSet-VSTerminologiasDiag.json	2143	2	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	14	429	0	0	0	0	1	0	0
fsh-generated/resources/ValueSet-VSTipoConsulta.json	833	2	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	10	51	0	0	0	0	0	0	0
fsh-generated/resources/ValueSet-VSTipoEventoLE.json	855	3	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	10	35	0	0	0	0	0	0	0
fsh-generated/resources/ValueSet-VSTituloProfesional.json	861	2	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	11	49	0	0	0	0	0	0	0
fsh-generated/resources/ValueSet-VSorigenInterconsulta.json	875	2	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	11	35	0	0	0	0	0	0	0
fsh-generated/resources/ValueSet-VsEspecialidadDest.json	1021	2	0	0	0	0	0	0	1	4	0	0	0	0	0	0	0	0	0	0	12	82	0	0	0	0	0	0	0
