URL,Version,Status,OIDs,Name,Title,Descriptino,Uses,Used,Sources
https://interoperabilidad.minsal.cl/fhir/ig/tei/ValueSet/VSPrevisionCodigo,0.2.0,active,,VSPrevisionCodigo,PrevisionCodigo,"PrevisionCodigo",,"Internal"
https://interoperabilidad.minsal.cl/fhir/ig/tei/ValueSet/VSProblemaGES,0.2.0,active,,VSProblemaGES,Sospecha Patologia Ges,"Sospecha Patologia Ges",,"Internal"
https://interoperabilidad.minsal.cl/fhir/ig/tei/ValueSet/VSRazonEstadoDispensacion,0.2.0,active,,VSRazonEstadoDispensacion,Razón del cambio de estado (Dispensación),"Códigos que indican la razón por la cual una Dispensación ha cambiado su estado",,"Internal"
https://interoperabilidad.minsal.cl/fhir/ig/tei/ValueSet/VSReligion,0.2.0,active,,VSReligion,Religion,"Religion",,"Internal"
https://interoperabilidad.minsal.cl/fhir/ig/tei/ValueSet/VSServicioRequerido,0.2.0,active,,VSServicioRequerido,Servicio Requerido,"Servicio Requerido",,"SCT"
https://interoperabilidad.minsal.cl/fhir/ig/tei/ValueSet/VSSexoBiologico,0.2.0,active,,VSSexoBiologico,Códigos para sexo biológico en Chile,"Códigos para sexo biológico en Chile según tabla 820.",,"Internal"
https://interoperabilidad.minsal.cl/fhir/ig/tei/ValueSet/VSSospechaPatologia,0.2.0,active,,VSSospechaPatologia,Sospecha Patologia,"Sospecha Patologia",,"Internal"
https://interoperabilidad.minsal.cl/fhir/ig/tei/ValueSet/VSStatusReason,0.2.0,active,,VSStatusReason,Razón del cambio de estado (Prescripción),"Códigos que indican la razón por la cual una Prescripción ha cambiado su estado",,"Internal"
https://interoperabilidad.minsal.cl/fhir/ig/tei/ValueSet/VSTerminologiasDiag,0.2.0,active,,VSTerminologiasDiag,TerminologiasDiag,"TerminologiasDiag",,"SCT,hl7.terminology.r4"
https://interoperabilidad.minsal.cl/fhir/ig/tei/ValueSet/VSTipoCodDiagnostica,0.2.0,active,,VSTipoCodDiagnostica,Tipo Codificación Diagnostica,"Tipo Codificación Diagnostica",,"Internal"
https://interoperabilidad.minsal.cl/fhir/ig/tei/ValueSet/VSTipoConsulta,0.2.0,active,,VSTipoConsulta,Tipo Consulta,"Tipo Consulta",,"Internal"
https://interoperabilidad.minsal.cl/fhir/ig/tei/ValueSet/VSTipoEventoLE,0.2.0,active,,VSTipoEventoLE,Tipo de Evento,"Tipo de evento en la interconsulta",,"Internal"
https://interoperabilidad.minsal.cl/fhir/ig/tei/ValueSet/VSTipoPrescripcion,0.2.0,active,,VSTipoPrescripcion,Tipo de Prescripción,"Identifica el tipo de Prescripción",,"Internal"
https://interoperabilidad.minsal.cl/fhir/ig/tei/ValueSet/VSTituloProfesional,0.2.0,active,,VSTituloProfesional,TituloProfesional,"TituloProfesional",,"Internal"
https://interoperabilidad.minsal.cl/fhir/ig/tei/ValueSet/VSUnidadAsistencial,0.2.0,active,,VSUnidadAsistencial,Unidad Asistencial,"Unidad para dosificar",,"Internal"
https://interoperabilidad.minsal.cl/fhir/ig/tei/ValueSet/VSViasAdmin,0.2.0,active,,VSViasAdmin,Vías de Administración,"Vías de Administración de SNOMED-CT utilizadas para el Sistema Nacional de Receta Electrónica",,"Internal"
https://interoperabilidad.minsal.cl/fhir/ig/tei/ValueSet/VSorigenInterconsulta,0.2.0,active,,VSorigenInterconsulta,Origen Interconsulta,"Origen Interconsulta",,"Internal"
