URL,Version,Status,OIDs,Name,Title,Description,Used
https://interoperabilidad.minsal.cl/fhir/ig/urgencia/CodeSystem/Procedencia,0.1.0,draft,,CSProcedencia,Procedencia,"Corresponde al lugar físico desde donde proviene el paciente cuando consulta en un servicio de atención de urgencia","ValueSet/Procedencia"
https://interoperabilidad.minsal.cl/fhir/ig/urgencia/CodeSystem/PueblosOriginariosCS,0.1.0,draft,,PueblosOriginariosCS,Pueblos Originarios de Chile,"Pueblos Originarios de Chile","ValueSet/PueblosOriginariosVS"
https://interoperabilidad.minsal.cl/fhir/ig/urgencia/CodeSystem/RelacionAcompanante,0.1.0,draft,,CSRelacionAcompanante,Relación Acompañante,"Códigos asociados a la relación del acompañante con el paciente.","ValueSet/RelacionAcompanante"
https://interoperabilidad.minsal.cl/fhir/ig/urgencia/CodeSystem/TipoParticipanteUrgencia,0.1.0,draft,,CSTipoParticipanteUrgencia,Tipo Participante Urgencia,"Tipo de participante en un evento de urgencia.","ValueSet/TipoParticipanteEncuentroUrgencia"
https://interoperabilidad.minsal.cl/fhir/ig/urgencia/CodeSystem/TipoViaResidencia,0.1.0,draft,,CSTipoViaResidencia,Tipo Via Residencia,"Códigos de tipo de vía de residencia Norma 820","ValueSet/TipoViaResidencia"
https://interoperabilidad.minsal.cl/fhir/ig/urgencia/CodeSystem/TituloProfesional,0.1.0,draft,,CSTituloProfesional,Titulo Profesional,"Códigos asociados a los títulos profesionales de los participantes en un encuentro de urgencia","ValueSet/titulo-profesional-no-medico,ValueSet/titulo-profesional-medico,ValueSet/titulo-profesional-categorizador,ValueSet/TituloProfesional"
https://interoperabilidad.minsal.cl/fhir/ig/urgencia/CodeSystem/abandono,0.1.0,draft,,CSAbandono,Abandono,"Códigos asociados al tipo de abandono del paciente desde urgencia.","ValueSet/abandono"
https://interoperabilidad.minsal.cl/fhir/ig/urgencia/CodeSystem/categorizacion-discrecional,0.1.0,draft,,CSCategorizacionDiscrecional,CSCategorizacionDiscrecional,"Códigos de categorización discrecional de pacientes en el sistema de salud chileno","ValueSet/categorizacion-paciente"
https://interoperabilidad.minsal.cl/fhir/ig/urgencia/CodeSystem/categorizacion-esi,0.1.0,draft,,CSCategorizacionESI,CSCategorizacionESI,"Códigos de categorización ESI de pacientes en el sistema de salud chileno","ValueSet/categorizacion-paciente"
https://interoperabilidad.minsal.cl/fhir/ig/urgencia/CodeSystem/categorizacion-ugo,0.1.0,draft,,CSCategorizacionUGO,CSCategorizacionUGO,"Códigos de categorización Gineco-obstétrica (UGO) de pacientes en el sistema de salud chileno","ValueSet/categorizacion-paciente"
https://interoperabilidad.minsal.cl/fhir/ig/urgencia/CodeSystem/destino-fallecido,0.1.0,draft,,CSDestinoFallecido,Destino Fallecido,"Códigos asociados a la situación final de los usuarios fallecidos durante la atención de urgencia.","ValueSet/destino-fallecido"
https://interoperabilidad.minsal.cl/fhir/ig/urgencia/CodeSystem/destino-traslado,0.1.0,draft,,CSDestinoTraslado,Destino Traslado,"Códigos asociados a destino de traslado del paciente desde urgencia.","ValueSet/destino-traslado"
https://interoperabilidad.minsal.cl/fhir/ig/urgencia/CodeSystem/especialidad-odontologica,0.1.0,draft,,CSEspecialidadOdontologica,Especialidad Odontológica,"Especialidades odontológicas","ValueSet/especialidad-odontologica"
https://interoperabilidad.minsal.cl/fhir/ig/urgencia/CodeSystem/eventos-urgencia,0.1.0,draft,,CSEventosUrgencia,CSEventosUrgencia,"Códigos de eventos de urgencia","ValueSet/eventos-urgencia"
https://interoperabilidad.minsal.cl/fhir/ig/urgencia/CodeSystem/fallecido,0.1.0,draft,,CSFallecido,Fallecido,"Códigos asociados al momento en que el paciente fallece en el servicio de urgencia.","ValueSet/fallecido"
https://interoperabilidad.minsal.cl/fhir/ig/urgencia/CodeSystem/indicacion-alta,0.1.0,draft,,CSIndicacionAlta,Indicación Alta,"Códigos asociados al destino de alta dados por parte del profesional médico al usuario posterior a su atención de urgencia.","ValueSet/indicacion-alta"
https://interoperabilidad.minsal.cl/fhir/ig/urgencia/CodeSystem/indicacion-hospitalizacion,0.1.0,draft,,CSIndicacionHospitalizacion,Indicación Hospitalización,"Códigos asociados al destino de hospitalización dados por parte del profesional médico al usuario posterior a su atención de urgencia.","ValueSet/indicacion-hospitalizacion"
https://interoperabilidad.minsal.cl/fhir/ig/urgencia/CodeSystem/indicacion-traslado-otro-centro,0.1.0,draft,,CSIndicacionTrasladoOtroCentro,Indicación Traslado Otro Centro,"Códigos correspondientes a la derivación  o traslado del usuario a otro centro asistencial de salud, el cual puede ser o no perteneciente al Servicio Nacional de Salud.","ValueSet/indicacion-traslado-otro-centro"
https://interoperabilidad.minsal.cl/fhir/ig/urgencia/CodeSystem/lesion-autoinflingida,0.1.0,draft,,CSLesionAutoinflingida,Lesión Autoinflingida,"Códigos de lesión autoinflingida","ValueSet/lesion-autoinflingida"
https://interoperabilidad.minsal.cl/fhir/ig/urgencia/CodeSystem/tipo-egreso,0.1.0,draft,,CSTipoEgreso,Tipo Egreso,"Corresponde a códigos asociados a la decisión del médico u odontólogo del destino que debe seguir el usuario en virtud de su evaluación y situación clínica antes de cerrar el proceso de urgencia. ","ValueSet/tipo-egreso"
https://interoperabilidad.minsal.cl/fhir/ig/urgencia/CodeSystem/tipo-sistema-categorizacion,0.1.0,draft,,CSTipoSistemaCategorizacion,CSTipoSistemaCategorización,"Códigos tipo de sistema de categorización","ValueSet/tipo-sistema-categorizacion"
https://interoperabilidad.minsal.cl/fhir/ig/urgencia/CodeSystem/tipo-solicitud,0.1.0,draft,,CSTipoSolicitud,Tipo de Solicitud,"Códigos de tipo de solicitud realizados durante un encuentro de atención de urgencia","ValueSet/tipo-solicitud"
https://interoperabilidad.minsal.cl/fhir/ig/urgencia/CodeSystem/unidad-hospitalaria-destino,0.1.0,draft,,CSUnidadHospitalariaDestino,Unidad Hospitalaria Destino,"Códigos asociados a Unidad Funcional de destino si es que el paciente requiere hospitalización en el mismo establecimiento.","ValueSet/unidad-hospitalaria-destino"
